state,county,FIPS,LEVEL,ALAND_SQMI,AWATER_SQMI
MO,Madison County,29123,0.0,494.39,3.21
MO,Maries County,29125,0.0,526.979,2.948
MO,Marion County,29127,0.0,436.92400000000004,7.38
MO,Mercer County,29129,0.35960000000000003,453.835,1.275
MO,Miller County,29131,0.0,592.595,7.397
MO,Mississippi County,29133,0.0,411.583,17.18
MO,Moniteau County,29135,0.0,415.026,3.846
MO,Monroe County,29137,0.0,647.653,22.51
MO,Montgomery County,29139,0.0,535.047,5.444
MO,Morgan County,29141,0.0,597.63,16.381
MO,New Madrid County,29143,0.0,674.841,21.734
MO,Newton County,29145,0.0,624.754,1.821
MO,Nodaway County,29147,0.0,876.9639999999999,0.912
MO,Oregon County,29149,0.0,789.796,1.749
MO,Osage County,29151,0.0,606.573,6.854
MO,Ozark County,29153,0.0,744.972,10.261
MO,Pemiscot County,29155,0.0,492.52099999999996,20.913
MO,Perry County,29157,0.0,474.356,9.805
MO,Pettis County,29159,0.0,682.2230000000001,4.056
MO,Phelps County,29161,0.0,671.778,2.544
MO,Pike County,29163,0.0,670.439,14.277000000000001
MO,Platte County,29165,0.0,420.19599999999997,6.61
MO,Polk County,29167,0.0,635.526,6.8870000000000005
MO,Pulaski County,29169,0.0,547.101,4.379
MO,Putnam County,29171,0.0416,517.317,2.295
MO,Ralls County,29173,0.0,469.781,14.052999999999999
MO,Randolph County,29175,0.0,482.712,5.117
MO,Ray County,29177,0.0,568.806,5.13
MO,Reynolds County,29179,0.0,808.4780000000001,5.935
MO,Ripley County,29181,0.0,629.539,2.102
MO,Saint Charles County,29183,0.0,560.425,32.183
MO,Saint Clair County,29185,0.0,674.9810000000001,27.081
MO,Sainte Genevieve County,29186,0.0,499.153,7.622000000000001
MO,Saint Francois County,29187,0.0,451.908,2.765
MO,Saint Louis County,29189,0.0,507.772,15.207
MO,Saline County,29195,0.0,755.493,11.424000000000001
MO,Schuyler County,29197,0.0,307.305,0.856
MO,Scotland County,29199,0.0,436.66900000000004,2.625
MO,Scott County,29201,0.0,419.98900000000003,5.869
MO,Shannon County,29203,0.0,1003.821,0.179
MO,Shelby County,29205,0.0,500.86300000000006,1.454
MO,Stoddard County,29207,0.0,823.2180000000001,5.803999999999999
MO,Stone County,29209,0.0,464.036,46.74100000000001
MO,Sullivan County,29211,0.0,647.982,3.522
MO,Taney County,29213,0.0,632.44,19.2
MO,Texas County,29215,0.0,1177.266,1.9580000000000002
MO,Vernon County,29217,0.0,826.393,10.431
MO,Warren County,29219,0.0,428.601,9.169
MO,Washington County,29221,0.0,759.8710000000001,2.617
MO,Wayne County,29223,0.0,759.176,14.888
MO,Webster County,29225,0.0,592.563,1.2009999999999998
MO,Worth County,29227,0.0,266.613,0.207
MO,Wright County,29229,0.0,681.7719999999999,1.364
MO,Saint Louis City,29510,0.0,61.953,4.12
MT,Beaverhead County,30001,1.3191,5542.688,30.249000000000002
MT,Big Horn County,30003,0.24660000000000004,4997.096,19.018
MT,Blaine County,30005,0.0,4227.122,11.228
MT,Broadwater County,30007,1.0,1192.333,45.77
MT,Carbon County,30009,2.5866,2047.986,13.390999999999998
MT,Carter County,30011,1.445,3340.478,7.529
MT,Cascade County,30013,0.8349999999999999,2698.1890000000003,13.265999999999998
MT,Chouteau County,30015,0.0311,3972.518,24.177
MT,Custer County,30017,0.0,3783.343,9.854
MT,Daniels County,30019,0.0,1426.013,0.39399999999999996
MT,Dawson County,30021,0.0,2372.159,11.305
MT,Deer Lodge County,30023,2.3181,736.682,4.71
MT,Fallon County,30025,0.016,1620.55,2.2840000000000003
MT,Fergus County,30027,0.0,4339.329000000001,10.695
MT,Flathead County,30029,0.7277,5087.234,168.75900000000001
MT,Gallatin County,30031,1.4426999999999999,2604.7270000000003,29.049
MT,Garfield County,30033,0.0,4676.559,172.53599999999997
MT,Glacier County,30035,0.6065,2994.897,40.981
MT,Golden Valley County,30037,0.08689999999999999,1174.423,1.012
MT,Granite County,30039,2.4166,1727.162,5.617000000000001
MT,Hill County,30041,0.0,2899.363,17.066
MT,Jefferson County,30043,1.4672,1656.859,2.5580000000000003
MT,Judith Basin County,30045,0.10189999999999999,1869.6870000000001,0.7979999999999999
MT,Lake County,30047,1.3901,1490.4620000000002,163.536
MT,Lewis and Clark County,30049,2.0761000000000003,3458.5429999999997,39.025999999999996
MT,Liberty County,30051,0.0,1429.991,17.139
MT,Lincoln County,30053,0.5979,3612.7059999999997,62.193000000000005
MT,McCone County,30055,0.0,2642.199,39.804
MT,Madison County,30057,1.3075999999999999,3588.1690000000003,15.373
MT,Meagher County,30059,1.0,2391.869,2.886
MT,Mineral County,30061,1.9882,1219.621,3.821
MT,Missoula County,30063,2.0000999999999998,2593.053,24.893
MT,Musselshell County,30065,0.0,1868.9560000000001,2.7510000000000003
MT,Park County,30067,2.0803,2802.802,10.435
MT,Petroleum County,30069,0.0,1655.625,18.891
MT,Phillips County,30071,0.0,5140.457,71.641
MT,Pondera County,30073,1.6038,1624.567,16.980999999999998
MT,Powder River County,30075,0.33049999999999996,3298.196,0.605
MT,Powell County,30077,2.6891999999999996,2326.053,6.263
MT,Prairie County,30079,0.0,1736.6029999999998,5.827000000000001
MT,Ravalli County,30081,1.9936,2390.9829999999997,9.362
MT,Richland County,30083,0.0,2084.302,19.146
MT,Roosevelt County,30085,0.0,2354.424,14.603
MT,Rosebud County,30087,0.0,5008.596,16.618
MT,Sanders County,30089,1.7447,2760.407,29.489
MT,Sheridan County,30091,0.0,1675.8,28.988000000000003
MT,Silver Bow County,30093,1.9042000000000001,717.982,0.588
MT,Stillwater County,30095,1.7999,1796.6429999999998,9.266
MT,Sweet Grass County,30097,2.0277999999999996,1855.465,6.811
MT,Teton County,30099,2.1091,2271.603,20.331
MT,Toole County,30101,0.1746,1915.023,30.12
MT,Treasure County,30103,0.0,977.801,6.622000000000001
MT,Valley County,30105,0.0,4926.101,135.704
MT,Wheatland County,30107,0.2877,1422.481,5.024
MT,Wibaux County,30109,0.0,888.61,0.6779999999999999
MT,Yellowstone County,30111,0.24330000000000002,2633.4990000000003,15.392000000000001
NE,Adams County,31001,1.0729,563.273,0.958
NE,Antelope County,31003,0.0,857.2180000000001,1.374
NE,Arthur County,31005,0.0662,715.355,2.952
NE,Banner County,31007,0.0,746.211,0.153
NE,Blaine County,31009,0.0,710.688,3.6460000000000004
NE,Boone County,31011,0.0,686.554,0.664
NE,Box Butte County,31013,0.24670000000000003,1075.2930000000001,2.544
NE,Boyd County,31015,0.0,539.935,4.591
NE,Brown County,31017,0.0,1221.356,3.7889999999999997
NE,Buffalo County,31019,1.304,968.096,7.303
NE,Burt County,31021,0.0,491.586,5.477
NE,Butler County,31023,0.0,584.9,5.9110000000000005
NE,Cass County,31025,0.0,557.448,8.443
NE,Cedar County,31027,0.0,740.312,5.535
NE,Chase County,31029,0.5101,894.419,3.08
NE,Cherry County,31031,0.1496,5960.522,48.91
NE,Cheyenne County,31033,0.0,1196.287,0.113
NE,Clay County,31035,0.0,572.289,1.249
NE,Colfax County,31037,0.0,411.649,4.868
NE,Cuming County,31039,0.0,570.619,4.034
NE,Custer County,31041,0.0029,2575.594,0.36
NE,Dakota County,31043,0.0,264.255,3.1660000000000004
NE,Dawes County,31045,0.9835,1396.464,4.603
NE,Dawson County,31047,0.0,1013.112,6.321000000000001
NE,Deuel County,31049,0.0,439.851,0.861
NE,Dixon County,31051,0.0,476.23199999999997,6.669
NE,Dodge County,31053,0.0,528.72,14.28
NE,Douglas County,31055,0.0,328.483,10.864
NE,Dundy County,31057,0.0346,919.678,1.176
NE,Fillmore County,31059,0.0,575.371,1.1540000000000001
NE,Franklin County,31061,0.2555,575.816,0.188
NE,Frontier County,31063,0.0053,974.592,5.4879999999999995
NE,Furnas County,31065,0.0,719.132,1.5119999999999998
NE,Gage County,31067,0.0,851.4630000000001,8.498
NE,Garden County,31069,0.0,1704.2820000000002,26.593000000000004
NE,Garfield County,31071,0.0,569.7919999999999,1.5930000000000002
NE,Gosper County,31073,0.0,458.155,4.5680000000000005
NE,Grant County,31075,0.0,776.2239999999999,7.0
NE,Greeley County,31077,0.0,569.811,0.845
NE,Hall County,31079,0.9897000000000001,546.264,5.88
NE,Hamilton County,31081,0.0,541.905,2.8339999999999996
NE,Harlan County,31083,0.22699999999999998,553.466,20.595
NE,Hayes County,31085,0.9014,713.062,0.22
NE,Hitchcock County,31087,0.13140000000000002,709.943,8.533999999999999
NE,Holt County,31089,0.0,2412.399,5.0969999999999995
NE,Hooker County,31091,0.0,721.16,0.341
NE,Howard County,31093,0.7942,569.3380000000001,6.255
NE,Jefferson County,31095,0.0,570.168,5.497999999999999
NE,Johnson County,31097,0.0,376.051,0.682
NE,Kearney County,31099,2.1092,516.243,0.106
NE,Keith County,31101,0.8104,1061.6,48.136
NE,Keya Paha County,31103,0.0,773.076,0.847
NE,Kimball County,31105,0.0,951.846,0.5589999999999999
NE,Knox County,31107,0.0,1108.351,31.371
NE,Lancaster County,31109,0.0,837.548,8.833
NE,Lincoln County,31111,0.3184,2564.063,11.054
NE,Logan County,31113,0.0,570.661,0.465
NE,Loup County,31115,0.0,568.2669999999999,2.8089999999999997
NE,McPherson County,31117,0.2004,858.9739999999999,1.035
NE,Madison County,31119,0.0,572.743,2.708
NE,Merrick County,31121,0.1282,485.852,10.927
NE,Morrill County,31123,0.0,1423.838,6.023
NE,Nance County,31125,0.0028000000000000004,441.634,6.597
NE,Nemaha County,31127,0.0,407.37699999999995,2.228
NE,Nuckolls County,31129,0.0,575.155,0.664
NE,Otoe County,31131,0.0,615.631,3.388
NE,Pawnee County,31133,0.0,431.075,1.874
NE,Perkins County,31135,0.8107,883.335,1.097
NE,Phelps County,31137,0.3859,539.79,0.636
NE,Pierce County,31139,0.0,573.249,1.344
NE,Platte County,31141,0.0,674.041,10.548
NE,Polk County,31143,0.0,438.346,2.296
NE,Red Willow County,31145,0.0,716.9860000000001,1.021
NE,Richardson County,31147,0.0,551.84,2.733
NE,Rock County,31149,0.0,1008.293,3.4010000000000002
NE,Saline County,31151,0.0,574.018,2.291
NE,Sarpy County,31153,0.0,239.02,8.503
NE,Saunders County,31155,0.0,750.2339999999999,9.586
NE,Scotts Bluff County,31157,0.0,739.4010000000001,5.961
NE,Seward County,31159,0.0,571.428,4.459
NE,Sheridan County,31161,0.4252,2440.874,28.935
NE,Sherman County,31163,0.3619,565.8290000000001,5.816
NE,Sioux County,31165,0.7331,2066.627,0.723
NE,Stanton County,31167,0.0,427.949,3.054
NE,Thayer County,31169,0.0,573.807,1.168
NE,Thomas County,31171,0.0,712.9,0.7829999999999999
NE,Thurston County,31173,0.0,393.584,2.494
NE,Valley County,31175,0.0,568.048,2.41
NE,Washington County,31177,0.0,389.958,3.239
NE,Wayne County,31179,0.0,442.915,0.42
NE,Webster County,31181,0.0501,574.913,0.13
NE,Wheeler County,31183,0.0,575.183,0.409
NE,York County,31185,0.0,572.51,3.319
NV,Churchill County,32001,2.9486000000000003,4930.5740000000005,93.59299999999999
NV,Clark County,32003,1.0,7891.651,169.25799999999998
NV,Douglas County,32005,3.0,709.722,27.921999999999997
NV,Elko County,32007,0.0967,17169.218,33.103
NV,Esmeralda County,32009,2.6189,3581.889,7.162999999999999
NV,Eureka County,32011,0.9475,4175.679,4.279
NV,Humboldt County,32013,1.4087,9640.791,17.065
NV,Lander County,32015,1.3559999999999999,5490.119000000001,29.384
NV,Lincoln County,32017,0.601,10633.386,3.785
NV,Lyon County,32019,3.0046,2001.234,23.013
NV,Mineral County,32021,3.0521,3752.842,60.13399999999999
NV,Nye County,32023,1.4134,18181.914,16.683
NV,Pershing County,32027,2.659,6036.589,30.863000000000003
NV,Storey County,32029,3.0,262.921,0.722
NV,Washoe County,32031,2.6050999999999997,6302.384,239.826
NV,White Pine County,32033,0.9103,8874.599,21.112
NV,Carson City,32510,3.0,144.661,12.582
NH,Belknap County,33001,2.8461000000000003,401.597,68.413
NH,Carroll County,33003,2.3322,932.005,61.489
NH,Cheshire County,33005,1.6140999999999999,706.698,22.246
NH,Coos County,33007,0.30860000000000004,1794.566,35.739000000000004
NH,Grafton County,33009,1.2711,1708.586,41.119
NH,Hillsborough County,33011,3.6729999999999996,876.404,16.075
NH,Merrimack County,33013,3.0866999999999996,932.757,22.219
NH,Rockingham County,33015,4.0,695.118,100.125
NH,Strafford County,33017,3.6511,367.465,15.124
NH,Sullivan County,33019,1.9549,537.51,14.625
NJ,Atlantic County,34001,0.08349999999999999,555.594,116.241
NJ,Bergen County,34003,2.174,232.761,13.675
NJ,Burlington County,34005,1.2849000000000002,798.91,21.266
NJ,Camden County,34007,0.8969,221.347,6.0729999999999995
NJ,Cape May County,34009,0.0,252.127,368.17800000000005
NJ,Cumberland County,34011,0.0,483.526,194.325
NJ,Essex County,34013,2.0,126.118,3.2739999999999996
NJ,Gloucester County,34015,0.0537,321.95799999999997,14.809000000000001
NJ,Hudson County,34017,2.0,46.25,16.144000000000002
NJ,Hunterdon County,34019,1.4464,427.82800000000003,9.594
NJ,Mercer County,34021,1.9825,224.363,4.503
NJ,Middlesex County,34023,2.0,309.253,13.658
NJ,Monmouth County,34025,1.9990999999999999,468.39,197.084
NJ,Morris County,34027,2.0,460.55,21.000999999999998
NJ,Ocean County,34029,1.0334999999999999,628.828,286.009
NJ,Passaic County,34031,2.0,186.00400000000002,12.385
NJ,Salem County,34033,0.0,331.841,40.711
NJ,Somerset County,34035,1.9976999999999998,301.863,3.091
NJ,Sussex County,34037,2.0,518.749,16.692999999999998
NJ,Union County,34039,2.0,102.771,2.717
NJ,Warren County,34041,1.9813,356.50800000000004,6.1160000000000005
NM,Bernalillo County,35001,0.9314,1161.04,6.361000000000001
NM,Catron County,35003,0.5855,6924.187,5.481
NM,Chaves County,35005,0.1845,6065.235,9.846
NM,Cibola County,35006,1.1584,4539.8820000000005,2.247
NM,Colfax County,35007,0.38539999999999996,3757.975,10.154
NM,Curry County,35009,1.085,1405.455,3.157
NM,DeBaca County,35011,1.0739,2323.085,11.254000000000001
NM,Dona Ana County,35013,0.3883,3808.165,6.818
NM,Eddy County,35015,0.029500000000000002,4176.366,21.793000000000003
NM,Grant County,35017,0.11800000000000001,3961.184,5.928
NM,Guadalupe County,35019,0.9406,3029.7709999999997,1.1159999999999999
NM,Harding County,35021,0.0495,2125.478,0.449
NM,Hidalgo County,35023,0.45049999999999996,3438.46,9.132
NM,Lea County,35025,0.0,4391.427,3.27
NM,Lincoln County,35027,0.21719999999999998,4831.115,0.214
NM,Los Alamos County,35028,0.9998,109.184,0.08900000000000001
NM,Luna County,35029,0.7042,2965.243,0.16699999999999998
NM,McKinley County,35031,1.1194,5450.526999999999,5.436
NM,Mora County,35033,0.0433,1927.683,2.353
NM,Otero County,35035,0.3423,6612.556,14.269
NM,Quay County,35037,0.7862,2873.888,7.231
NM,Rio Arriba County,35039,0.5257000000000001,5860.922,35.319
NM,Roosevelt County,35041,0.5315000000000001,2446.044,7.22
NM,Sandoval County,35043,0.9251,3708.998,5.295
NM,San Juan County,35045,1.0825,5513.161,25.266
NM,San Miguel County,35047,0.4167,4722.057,19.838
NM,Santa Fe County,35049,0.0197,1907.9620000000002,1.4080000000000001
NM,Sierra County,35051,0.3094,4181.0109999999995,57.20399999999999
NM,Socorro County,35053,0.3856,6646.2080000000005,2.049
NM,Taos County,35055,0.027200000000000002,2202.373,1.306
NM,Torrance County,35057,0.1741,3345.219,0.888
NM,Union County,35059,0.0,3823.905,7.129
NM,Valencia County,35061,1.0,1065.71,2.099
NY,Albany County,36001,1.3600999999999999,522.815,10.487
NY,Allegany County,36003,2.9251,1029.3,5.079
NY,Bronx County,36005,2.9474,42.051,15.322000000000001
NY,Broome County,36007,1.2547,705.79,9.724
NY,Cattaraugus County,36009,1.4732999999999998,1308.36,14.133
NY,Cayuga County,36011,3.4238999999999997,691.5830000000001,172.08900000000003
NY,Chautauqua County,36013,0.9596000000000001,1060.2269999999999,439.95599999999996
NY,Chemung County,36015,2.8775,407.353,3.426
NY,Chenango County,36017,0.9478,893.587,5.043
NY,Clinton County,36019,2.4553999999999996,1037.753,79.775
NY,Columbia County,36021,1.8620999999999999,634.6659999999999,13.538
NY,Cortland County,36023,1.7566000000000002,498.773,2.7460000000000004
NY,Delaware County,36025,0.24179999999999996,1442.46,24.987
NY,Dutchess County,36027,2.7222000000000004,795.632,29.713
NY,Erie County,36029,2.9352,1042.698,184.157
NY,Essex County,36031,2.0292000000000003,1794.114,122.15100000000001
NY,Franklin County,36033,2.3070999999999997,1629.2089999999998,68.227
NY,Fulton County,36035,1.0,495.46,37.42
NY,Genesee County,36037,3.0,492.936,2.372
NY,Greene County,36039,1.9492000000000003,647.161,10.888
NY,Hamilton County,36041,1.1839,1717.378,90.427
NY,Herkimer County,36043,0.9224000000000001,1411.514,46.495
NY,Jefferson County,36045,2.1242,1268.698,588.66
NY,Kings County,36047,2.0,69.813,27.01
NY,Lewis County,36049,1.6753,1274.642,15.295
NY,Livingston County,36051,3.4452,631.762,8.497
NY,Madison County,36053,0.6963999999999999,654.865,6.437
NY,Monroe County,36055,3.0931,657.21,709.4939999999999
NY,Montgomery County,36057,0.6665000000000001,403.11699999999996,7.181
NY,Nassau County,36059,2.9225,284.808,168.65900000000002
NY,New York County,36061,2.0772,22.655,11.025
NY,Niagara County,36063,3.0,522.3530000000001,617.317
NY,Oneida County,36065,0.7447,1212.3310000000001,45.305
NY,Onondaga County,36067,2.2587,778.409,27.208000000000002
NY,Ontario County,36069,3.8431,644.063,18.464000000000002
NY,Orange County,36071,2.2489999999999997,812.316,26.295
NY,Orleans County,36073,3.0,391.26300000000003,426.157
NY,Oswego County,36075,2.7758999999999996,951.6439999999999,360.41900000000004
NY,Otsego County,36077,0.0823,1001.727,14.030999999999999
NY,Putnam County,36079,3.0,230.312,15.939
NY,Queens County,36081,2.5051,108.76799999999999,69.263
NY,Rensselaer County,36083,1.0,652.442,12.960999999999999
NY,Richmond County,36085,2.0,58.176,44.111999999999995
NY,Rockland County,36087,2.5829000000000004,173.44799999999998,25.804000000000002
NY,Saint Lawrence County,36089,2.0,2679.263,142.053
NY,Saratoga County,36091,1.0,809.9960000000001,33.812
NY,Schenectady County,36093,0.9334,204.579,4.865
NY,Schoharie County,36095,0.5893,621.819,4.508
NY,Schuyler County,36097,3.7499000000000002,328.333,13.995
NY,Seneca County,36099,3.9635000000000002,323.709,66.73
NY,Steuben County,36101,2.9261,1390.5729999999999,13.511
NY,Suffolk County,36103,3.0,911.755,1461.381
NY,Sullivan County,36105,1.4393,968.137,28.585
NY,Tioga County,36107,2.7741,518.61,4.27
NY,Tompkins County,36109,3.3055000000000003,474.649,16.909000000000002
NY,Ulster County,36111,2.2521,1124.236,36.524
NY,Warren County,36113,1.3260000000000003,867.245,64.357
NY,Washington County,36115,1.3732999999999997,831.1669999999999,14.720999999999998
NY,Wayne County,36117,3.0005,603.826,779.2289999999999
NY,Westchester County,36119,3.0,430.51599999999996,69.479
NY,Wyoming County,36121,3.0,592.751,3.536
NY,Yates County,36123,4.0,338.14300000000003,37.647
NC,Alamance County,37001,0.0,423.421,10.821
NC,Alexander County,37003,0.8320000000000001,259.985,3.647
NC,Alleghany County,37005,0.0,234.403,1.4340000000000002
NC,Anson County,37007,0.0,531.462,5.644
NC,Ashe County,37009,0.8988999999999998,425.061,3.125
NC,Avery County,37011,2.0,247.338,0.172
NC,Beaufort County,37013,0.0,832.018,130.83
NC,Bertie County,37015,0.0,699.176,42.119
NC,Bladen County,37017,0.0,874.852,12.757
NC,Brunswick County,37019,0.0,849.6210000000001,200.394
NC,Buncombe County,37021,2.0,656.3889999999999,3.455
NC,Burke County,37023,2.0,506.246,7.992000000000001
NC,Cabarrus County,37025,0.0,361.23800000000006,2.705
NC,Caldwell County,37027,1.9954000000000003,471.89099999999996,2.718
NC,Camden County,37029,0.0,240.329,69.928
NC,Carteret County,37031,0.0,507.62800000000004,822.784
NC,Caswell County,37033,0.0,425.366,3.3369999999999997
NC,Catawba County,37035,1.2347,401.37199999999996,14.651
NC,Chatham County,37037,0.0,681.475,27.515
NC,Cherokee County,37039,2.9938,455.37,11.296
NC,Chowan County,37041,0.0,172.657,60.99100000000001
NC,Clay County,37043,3.0,214.983,5.797999999999999
NC,Cleveland County,37045,1.9632999999999998,464.097,3.9389999999999996
NC,Columbus County,37047,0.0,937.508,16.854
NC,Craven County,37049,0.0,706.696,66.586
NC,Cumberland County,37051,0.0,652.516,5.947
NC,Currituck County,37053,0.0,261.938,264.48900000000003
NC,Dare County,37055,0.0,383.215,1158.519
NC,Davidson County,37057,0.0,553.1669999999999,14.466
NC,Davie County,37059,0.0,263.695,2.8569999999999998
NC,Duplin County,37061,0.0,814.738,5.48
NC,Durham County,37063,0.0,286.387,11.475999999999999
NC,Edgecombe County,37065,0.0,505.43199999999996,1.435
NC,Forsyth County,37067,0.0,407.767,4.564
NC,Franklin County,37069,0.0,491.75199999999995,2.82
NC,Gaston County,37071,0.9895999999999999,355.973,8.129
NC,Gates County,37073,0.0,340.61199999999997,5.132000000000001
NC,Graham County,37075,2.4756,291.971,9.67
NC,Granville County,37077,0.0,531.991,5.6
NC,Greene County,37079,0.0,266.73900000000003,0.47
NC,Guilford County,37081,0.0,645.769,11.867
NC,Halifax County,37083,0.0,723.7330000000001,6.537999999999999
NC,Harnett County,37085,0.0,595.013,6.332000000000001
NC,Haywood County,37087,2.1477,553.57,0.932
NC,Henderson County,37089,2.0,373.065,2.145
NC,Hertford County,37091,0.0,353.162,7.236000000000001
NC,Hoke County,37093,0.0,390.11,1.537
NC,Hyde County,37095,0.0,612.332,846.707
NC,Iredell County,37097,0.0766,574.195,23.881
NC,Jackson County,37099,2.9971000000000005,490.881,3.7760000000000002
NC,Johnston County,37101,0.0,791.245,4.452
NC,Jones County,37103,0.0,471.371,2.326
NC,Lee County,37105,0.0,255.05200000000002,4.151
NC,Lenoir County,37107,0.0,399.087,2.278
NC,Lincoln County,37109,1.2861000000000002,295.861,9.026
NC,McDowell County,37111,2.0,439.954,5.397
NC,Macon County,37113,2.9998,515.585,4.08
NC,Madison County,37115,2.0,449.615,1.869
NC,Martin County,37117,0.0,456.425,0.28800000000000003
NC,Mecklenburg County,37119,0.2518,523.599,21.745
NC,Mitchell County,37121,2.0,221.25099999999998,0.629
NC,Montgomery County,37123,0.0,491.525,10.004
NC,Moore County,37125,0.0,697.672,8.006
NC,Nash County,37127,0.0,540.443,2.385
NC,New Hanover County,37129,0.0,191.887,136.683
NC,Northampton County,37131,0.0,536.689,13.914000000000001
NC,Onslow County,37133,0.0,762.058,143.135
NC,Orange County,37135,0.0,397.533,3.425
NC,Pamlico County,37137,0.0,336.51,225.11700000000002
NC,Pasquotank County,37139,0.0,226.88,62.45
NC,Pender County,37141,0.0,871.296,62.898
NC,Perquimans County,37143,0.0,247.144,81.788
NC,Person County,37145,0.0,392.334,12.054
NC,Pitt County,37147,0.0,652.366,3.185
NC,Polk County,37149,2.0,237.778,0.758
NC,Randolph County,37151,0.0,782.31,7.654
NC,Richmond County,37153,0.0,473.977,6.0120000000000005
NC,Robeson County,37155,0.0,948.0110000000001,1.9709999999999999
NC,Rockingham County,37157,0.0,565.63,7.131
NC,Rowan County,37159,0.0,511.478,12.446
NC,Rutherford County,37161,2.0,565.39,1.808
NC,Sampson County,37163,0.0,945.702,1.901
NC,Scotland County,37165,0.0,318.907,1.476
NC,Stanly County,37167,0.0,395.126,9.746
NC,Stokes County,37169,0.0,449.00699999999995,6.794
NC,Surry County,37171,0.0,533.765,3.969
NC,Swain County,37173,2.3211,527.995,12.515999999999998
NC,Transylvania County,37175,2.3806,378.478,1.983
NC,Tyrrell County,37177,0.0,390.778,206.398
NC,Union County,37179,0.0,631.7,7.851
NC,Vance County,37181,0.0,252.39700000000002,16.289
NC,Wake County,37183,0.0,834.811,22.433000000000003
NC,Warren County,37185,0.0,429.085,15.215
NC,Washington County,37187,0.0,346.51,75.399
NC,Watauga County,37189,1.9483,312.41900000000004,0.9009999999999999
NC,Wayne County,37191,0.0,553.909,3.813
NC,Wilkes County,37193,0.39120000000000005,754.54,2.65
NC,Wilson County,37195,0.0,367.57300000000004,5.535
NC,Yadkin County,37197,0.0,334.939,2.7960000000000003
NC,Yancey County,37199,2.0,312.589,0.591
ND,Adams County,38001,0.20679999999999998,987.6339999999999,1.094
ND,Barnes County,38003,0.0,1491.5529999999999,21.851
ND,Benson County,38005,0.0,1388.707,50.788999999999994
ND,Billings County,38007,0.0,1148.84,4.63
ND,Bottineau County,38009,0.0,1668.4170000000001,28.912
ND,Bowman County,38011,0.0863,1161.9,5.246
ND,Burke County,38013,0.0,1103.583,25.366999999999997
ND,Burleigh County,38015,0.0,1632.642,35.65
ND,Cass County,38017,0.0,1764.932,2.986
ND,Cavalier County,38019,0.0,1488.751,21.209
ND,Dickey County,38021,0.18230000000000002,1131.47,10.66
ND,Divide County,38023,0.0,1260.745,33.448
ND,Dunn County,38025,0.0,2008.461,73.582
ND,Eddy County,38027,0.0,630.1709999999999,13.944
ND,Emmons County,38029,0.0,1510.435,44.586999999999996
ND,Foster County,38031,0.0,635.451,11.370999999999999
ND,Golden Valley County,38033,0.0,1001.508,1.601
ND,Grand Forks County,38035,0.0,1436.376,3.127
ND,Grant County,38037,0.0,1659.151,6.781000000000001
ND,Griggs County,38039,0.0,708.817,7.629
ND,Hettinger County,38041,0.0,1132.211,1.5590000000000002
ND,Kidder County,38043,0.0,1351.168,81.748
ND,LaMoure County,38045,0.0,1145.943,4.947
ND,Logan County,38047,0.0,992.812,18.423
ND,McHenry County,38049,0.0,1873.9720000000002,37.596
ND,McIntosh County,38051,0.0,974.7330000000001,20.007
ND,McKenzie County,38053,0.0,2760.4570000000003,100.463
ND,McLean County,38055,0.0,2110.6,217.419
ND,Mercer County,38057,0.0,1042.954,69.53699999999999
ND,Morton County,38059,0.0,1926.261,19.185
ND,Mountrail County,38061,0.0,1825.286,116.258
ND,Nelson County,38063,0.0,981.775,27.041
ND,Oliver County,38065,0.0,722.512,8.677999999999999
ND,Pembina County,38067,0.0,1118.694,2.708
ND,Pierce County,38069,0.0,1018.6,63.733999999999995
ND,Ramsey County,38071,0.0,1186.944,113.97200000000001
ND,Ransom County,38073,0.0,862.357,1.383
ND,Renville County,38075,0.0,877.053,15.694
ND,Richland County,38077,0.0,1435.779,9.666
ND,Rolette County,38079,0.0,903.075,36.27
ND,Sargent County,38081,0.2747,858.51,8.389
ND,Sheridan County,38083,0.0,972.383,33.26
ND,Sioux County,38085,0.0,1094.094,34.150999999999996
ND,Slope County,38087,0.0,1214.888,4.239
ND,Stark County,38089,0.0,1334.755,5.4479999999999995
ND,Steele County,38091,0.0,712.209,3.253
ND,Stutsman County,38093,0.0,2221.73,76.183
ND,Towner County,38095,0.0,1024.567,16.910999999999998
ND,Traill County,38097,0.0,861.949,0.565
ND,Walsh County,38099,0.0,1281.6680000000001,12.427
ND,Ward County,38101,0.0,2013.1779999999999,42.77
ND,Wells County,38103,0.0,1270.694,19.679000000000002
ND,Williams County,38105,0.0,2077.666,70.472
OH,Adams County,39001,0.0,583.867,2.381
OH,Allen County,39003,0.0,402.5,4.35
OH,Ashland County,39005,0.9148999999999999,422.95300000000003,3.847
OH,Ashtabula County,39007,0.0,701.937,665.9680000000001
OH,Athens County,39009,0.9991,503.625,4.812
OH,Auglaize County,39011,0.0,401.392,0.519
OH,Belmont County,39013,0.0,532.131,9.144
OH,Brown County,39015,0.0,490.017,3.4339999999999997
OH,Butler County,39017,0.0,467.00199999999995,3.0239999999999996
OH,Carroll County,39019,0.718,394.608,4.322
OH,Champaign County,39021,0.0,428.42800000000005,1.405
OH,Clark County,39023,0.0,397.48,5.046
OH,Clermont County,39025,0.0,452.10900000000004,7.657
